id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count,release_year,tagged_overview,simple_genres,joy,anger,sadness,fear,disgust,surprise,poster,full_poster
405,La Strada,Drama,it,"When Gelsomina, a naïve young woman, is purchased from her impoverished mother by brutish circus strongman Zampanò to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampanò must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampanò.",8.508,1954-09-23,8.0,811,1954,"405 When Gelsomina, a naïve young woman, is purchased from her impoverished mother by brutish circus strongman Zampanò to be his wife and partner, she loyally endures her husband's coldness and abuse as they travel the Italian countryside performing together. Soon Zampanò must deal with his jealousy and conflicted feelings about Gelsomina when she finds a kindred spirit in Il Matto, the carefree circus fool, and contemplates leaving Zampanò.",Non Fiction,0.3872392773628235,0.5826617479324341,0.0513627976179122,0.8660486936569214,0.5494767427444458,0.1116901561617851,/5Pl47mB0Jnrg4oHoO0sVdJ6WMRL.jpg,https://image.tmdb.org/t/p/w500/5Pl47mB0Jnrg4oHoO0sVdJ6WMRL.jpg
38286,Three Men and a Leg,Comedy,it,"Friends Aldo, Giovanni, and Giacomo travel from north to south for Giacomo's wedding, carrying a precious item: the father of the bride, a tyrannical rich man who is both their boss and father-in-law (also Aldo and Giovanni married his daughters), has entrusted them with a wooden leg, the work of a famous artist.",7.464,1997-12-27,8.0,1850,1997,"38286 Friends Aldo, Giovanni, and Giacomo travel from north to south for Giacomo's wedding, carrying a precious item: the father of the bride, a tyrannical rich man who is both their boss and father-in-law (also Aldo and Giovanni married his daughters), has entrusted them with a wooden leg, the work of a famous artist.",Non Fiction,0.0903782621026039,0.1040067225694656,0.0513627976179122,0.096682421863079,0.6433780193328857,0.1116901561617851,/xhm7SfFI5ApWoqFVNnEnYxbIxJT.jpg,https://image.tmdb.org/t/p/w500/xhm7SfFI5ApWoqFVNnEnYxbIxJT.jpg
775,A Trip to the Moon,"Adventure,Science Fiction",fr,"Professor Barbenfouillis and five of his colleagues from the Academy of Astronomy travel to the Moon aboard a rocket propelled by a giant cannon. Once on the lunar surface, the bold explorers face the many perils hidden in the caves of the mysterious planet.",15.828,1902-04-17,8.0,1344,1902,"775 Professor Barbenfouillis and five of his colleagues from the Academy of Astronomy travel to the Moon aboard a rocket propelled by a giant cannon. Once on the lunar surface, the bold explorers face the many perils hidden in the caves of the mysterious planet.",Non Fiction,0.0937141701579094,0.1132359951734542,0.7745024561882019,0.0405644141137599,0.5494767427444458,0.1116901561617851,/jeC1kzwWnZTuXl7xF4E5D70BD8c.jpg,https://image.tmdb.org/t/p/w500/jeC1kzwWnZTuXl7xF4E5D70BD8c.jpg
110,Three Colors: Red,"Drama,Mystery,Romance",fr,"Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.",15.038,1994-05-12,8.0,1031,1994,"110 Valentine, a student model in Geneva, struggles with a possessive boyfriend and a troubled family. When she runs over a dog, she discovers that its owner, a retired judge, is illegally wiretapping and eavesdropping on his neighbors' phone calls. Although Valentine is outraged, she develops a strange bond with the judge – and as the two become closer, she finds herself caught in the middle of events that could change her life.",Non Fiction,0.9007381796836852,0.3909667432308197,0.0513627976179122,0.0405644141137599,0.5494767427444458,0.9016351699829102,/A9IY3j3Hwf4Q8Q9w5QxSQPYSvCu.jpg,https://image.tmdb.org/t/p/w500/A9IY3j3Hwf4Q8Q9w5QxSQPYSvCu.jpg
801335,Girl in the Basement,"Crime,Thriller",en,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",222.729,2021-02-27,8.0,394,2021,"801335 Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",Non Fiction,0.4749947190284729,0.1040067225694656,0.275030106306076,0.0560212917625904,0.6335445642471313,0.2258167117834091,/fvUmnxS9xaUUl0eWygvcA1hPdTV.jpg,https://image.tmdb.org/t/p/w500/fvUmnxS9xaUUl0eWygvcA1hPdTV.jpg
10242,What Ever Happened to Baby Jane?,"Drama,Horror,Thriller",en,"Two aging film actresses live as virtual recluses in an old Hollywood mansion. Jane Hudson, a successful child star, cares for her crippled sister Blanche, whose career in later years eclipsed that of Jane. Now the two live together, their relationship affected by simmering subconscious thoughts of mutual envy, hate and revenge.",10.735,1962-10-12,8.0,797,1962,"10242 Two aging film actresses live as virtual recluses in an old Hollywood mansion. Jane Hudson, a successful child star, cares for her crippled sister Blanche, whose career in later years eclipsed that of Jane. Now the two live together, their relationship affected by simmering subconscious thoughts of mutual envy, hate and revenge.",Non Fiction,0.8885616064071655,0.1040067225694656,0.0513627976179122,0.055995374917984,0.9156025052070618,0.6890820860862732,/2PDUrK5b9ZerXSMq3EolhSt8nXt.jpg,https://image.tmdb.org/t/p/w500/2PDUrK5b9ZerXSMq3EolhSt8nXt.jpg
10404,Raise the Red Lantern,Drama,zh,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",11.32,1991-12-18,8.0,532,1991,"10404 China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand.",Non Fiction,0.8001726865768433,0.1040067225694656,0.1615850031375885,0.0405644141137599,0.5494767427444458,0.9701134562492372,/7aRdT0ijJdME6jY8PzHgzAmw0dd.jpg,https://image.tmdb.org/t/p/w500/7aRdT0ijJdME6jY8PzHgzAmw0dd.jpg
862,Toy Story,"Animation,Adventure,Family,Comedy",en,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",218.376,1995-10-30,8.0,15623,1995,"862 Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",Non Fiction,0.0641336366534233,0.1040067225694656,0.9860353469848632,0.5233345627784729,0.932234525680542,0.1116901561617851,/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,https://image.tmdb.org/t/p/w500/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg
17295,The Battle of Algiers,"Drama,War,History",it,Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,7.06,1966-09-08,8.0,534,1966,17295 Tracing the struggle of the Algerian Front de Liberation Nationale to gain freedom from French colonial rule as seen through the eyes of Ali from his start as a petty thief to his rise to prominence in the organisation and capture by the French in 1957. The film traces the rebels' struggle and the increasingly extreme measures taken by the French government to quell the revolt.,Non Fiction,0.2003224343061447,0.2759949266910553,0.8298599123954773,0.0405644141137599,0.5494767427444458,0.1116901561617851,/A5sZ1OxIH5StZgqBE9MslgsWjK6.jpg,https://image.tmdb.org/t/p/w500/A5sZ1OxIH5StZgqBE9MslgsWjK6.jpg
3777,Throne of Blood,"Drama,History",ja,"Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",11.394,1957-01-15,8.0,604,1957,"3777 Returning to their lord's castle, samurai warriors Washizu and Miki are waylaid by a spirit who predicts their futures. When the first part of the spirit's prophecy comes true, Washizu's scheming wife, Asaji, presses him to speed up the rest of the spirit's prophecy by murdering his lord and usurping his place. Director Akira Kurosawa's resetting of William Shakespeare's ""Macbeth"" in feudal Japan is one of his most acclaimed films.",Non Fiction,0.7808262705802917,0.1040067225694656,0.3323620557785034,0.6662787795066833,0.5494767427444458,0.1116901561617851,/aliPMgGiHu8hnnNS5thAjExr3j1.jpg,https://image.tmdb.org/t/p/w500/aliPMgGiHu8hnnNS5thAjExr3j1.jpg
70,Million Dollar Baby,Drama,en,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",20.343,2004-12-15,8.0,8068,2004,"70 Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",Non Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.0538731776177883,0.852394700050354,0.9318315982818604,/oGMomeS7bE43eN8SGJUaKvQnmud.jpg,https://image.tmdb.org/t/p/w500/oGMomeS7bE43eN8SGJUaKvQnmud.jpg
414419,Kill Bill: The Whole Bloody Affair,"Action,Crime,Thriller",en,"An assassin is shot and almost killed by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.  Kill Bill: The Whole Bloody Affair is a complete edit of the two-part martial arts action films Kill Bill: Vol. 1 and Kill Bill: Vol. 2. The film was originally scheduled to be released as one part. However, due to the film's over 4 hour running time, it was split into two parts.",21.607,2011-03-27,8.0,770,2011,"414419 An assassin is shot and almost killed by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.  Kill Bill: The Whole Bloody Affair is a complete edit of the two-part martial arts action films Kill Bill: Vol. 1 and Kill Bill: Vol. 2. The film was originally scheduled to be released as one part. However, due to the film's over 4 hour running time, it was split into two parts.",Non Fiction,0.7985970377922058,0.1040067225694656,0.1157500147819519,0.2283268719911575,0.8531179428100586,0.2907951474189758,/itcAHIwxKvSkFEVUsqSpOEIRwZy.jpg,https://image.tmdb.org/t/p/w500/itcAHIwxKvSkFEVUsqSpOEIRwZy.jpg
505262,My Hero Academia: Two Heroes,"Animation,Action,Adventure,Fantasy",ja,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",193.509,2018-08-03,8.0,778,2018,"505262 All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.2530741691589355,0.6745745539665222,0.1116901561617851,/uicia399gyMGE1smatJ41M0CtFx.jpg,https://image.tmdb.org/t/p/w500/uicia399gyMGE1smatJ41M0CtFx.jpg
76,Before Sunrise,"Drama,Romance",en,"On his way to Vienna, American Jesse meets Céline, a student returning to Paris. After long conversations forge a surprising connection between them, Jesse convinces Celine to get off the train with him in Vienna. Since his flight to the U.S. departs the next morning and he has no money for lodging, they wander the city together, taking in the experiences of Vienna and each other.",18.804,1995-01-27,8.0,3218,1995,"76 On his way to Vienna, American Jesse meets Céline, a student returning to Paris. After long conversations forge a surprising connection between them, Jesse convinces Celine to get off the train with him in Vienna. Since his flight to the U.S. departs the next morning and he has no money for lodging, they wander the city together, taking in the experiences of Vienna and each other.",Non Fiction,0.0641336366534233,0.1040067225694656,0.7142760157585144,0.1884492486715316,0.6446582674980164,0.1881671249866485,/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg,https://image.tmdb.org/t/p/w500/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg
21334,Children of Heaven,"Drama,Family",fa,"Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits.",24.82,1997-08-01,8.0,458,1997,"21334 Zohre's shoes are gone; her older brother Ali lost them. They are poor, there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes, Ali's. School awaits.",Non Fiction,0.0641336366534233,0.1040067225694656,0.5218844413757324,0.0405644141137599,0.9135787487030028,0.8023907542228699,/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg,https://image.tmdb.org/t/p/w500/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg
588228,The Tomorrow War,"Action,Science Fiction,Adventure",en,"The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",256.603,2021-07-02,8.0,5625,2021,"588228 The world is stunned when a group of time travelers arrive from the year 2051 to deliver an urgent message: Thirty years in the future, mankind is losing a global war against a deadly alien species. The only hope for survival is for soldiers and civilians from the present to be transported to the future and join the fight. Among those recruited is high school teacher and family man Dan Forester. Determined to save the world for his young daughter, Dan teams up with a brilliant scientist and his estranged father in a desperate quest to rewrite the fate of the planet.",Non Fiction,0.1333921700716018,0.1040067225694656,0.1012441664934158,0.0439634509384632,0.8627378344535828,0.1116901561617851,/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg,https://image.tmdb.org/t/p/w500/yizL4cEKsVvl17Wc1mGEIrQtM2F.jpg
234,The Cabinet of Dr. Caligari,"Drama,Horror,Thriller,Crime",de,"Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.",15.592,1920-02-27,8.0,1136,1920,"234 Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep.",Non Fiction,0.0641336366534233,0.1040067225694656,0.9499174356460572,0.2210422307252884,0.6480750441551208,0.134159579873085,/uHztAwe3iWDC5I0W1tDZ5fUtRRQ.jpg,https://image.tmdb.org/t/p/w500/uHztAwe3iWDC5I0W1tDZ5fUtRRQ.jpg
7857,Amarcord,"Comedy,Drama",it,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",16.436,1973-12-13,8.0,865,1973,"7857 In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",Non Fiction,0.0641336366534233,0.917535126209259,0.1251805871725082,0.0405644141137599,0.6355582475662231,0.1116901561617851,/iFQzlUmO5QmMPcSHHDdfd522x33.jpg,https://image.tmdb.org/t/p/w500/iFQzlUmO5QmMPcSHHDdfd522x33.jpg
640,Catch Me If You Can,"Drama,Crime",en,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",45.878,2002-12-25,8.0,12740,2002,"640 A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",Non Fiction,0.4921421408653259,0.36965012550354,0.0848789289593696,0.8228166699409485,0.6932215690612793,0.1116901561617851,/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg,https://image.tmdb.org/t/p/w500/Ag6qhzsJd3k1NKuNrG9RmhZDMh7.jpg
76203,12 Years a Slave,"Drama,History",en,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",44.917,2013-10-18,8.0,9777,2013,"76203 In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",Fiction,0.6740402579307556,0.1760502606630325,0.1469684094190597,0.5077530145645142,0.5494767427444458,0.4032126665115356,/4Bb1kMIfrT2tYRZ9M6Jhqy6gkeF.jpg,https://image.tmdb.org/t/p/w500/4Bb1kMIfrT2tYRZ9M6Jhqy6gkeF.jpg
5925,The Great Escape,"Adventure,Drama,History,Thriller,War",en,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",19.927,1963-06-20,8.0,2013,1963,"5925 The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",Non Fiction,0.8091846108436584,0.1040067225694656,0.6578152775764465,0.0405644141137599,0.9422897100448608,0.1116901561617851,/1pz4ZArUTM1jrpR6XkYuDlEQncG.jpg,https://image.tmdb.org/t/p/w500/1pz4ZArUTM1jrpR6XkYuDlEQncG.jpg
594634,Close to the Horizon,"Drama,Romance",de,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,22.815,2019-10-10,7.9,374,2019,594634 Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,Non Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.0405644141137599,0.932209849357605,0.1116901561617851,/eTHuVXsUMGGSCCvYdMxpS6KNurZ.jpg,https://image.tmdb.org/t/p/w500/eTHuVXsUMGGSCCvYdMxpS6KNurZ.jpg
548544,Invisible Life,Drama,pt,"Rio de Janeiro, Brazil, 1950. In the conservative home of the Gusmão family, Eurídice and Guida are two inseparable sisters who support each other. While Guida can share with her younger sister the details of her romantic adventures, Eurídice finds in her older sister the encouragement she needs to pursue her dream of becoming a professional pianist.",7.79,2019-08-30,7.9,246,2019,"548544 Rio de Janeiro, Brazil, 1950. In the conservative home of the Gusmão family, Eurídice and Guida are two inseparable sisters who support each other. While Guida can share with her younger sister the details of her romantic adventures, Eurídice finds in her older sister the encouragement she needs to pursue her dream of becoming a professional pianist.",Fiction,0.0999435037374496,0.1040067225694656,0.0513627976179122,0.8532224893569946,0.6964637637138367,0.1116901561617851,/n4V1kH6ncGv3bVOiEzXlCn02WWe.jpg,https://image.tmdb.org/t/p/w500/n4V1kH6ncGv3bVOiEzXlCn02WWe.jpg
756999,The Black Phone,"Horror,Thriller",en,"Finney Shaw, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",5278.336,2022-06-22,8.0,1101,2022,"756999 Finney Shaw, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",Non Fiction,0.0878430008888244,0.3636732399463653,0.9260017275810242,0.0405644141137599,0.9227734804153442,0.1116901561617851,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,https://image.tmdb.org/t/p/w500/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg
522212,Just Mercy,"Drama,Crime,History",en,"The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",15.744,2019-12-25,7.9,1755,2019,"522212 The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.",Non Fiction,0.5623387694358826,0.4368835985660553,0.0513627976179122,0.0405644141137599,0.5494767427444458,0.1727081686258316,/3gVo3f5We49VKk5BKEIRkxcibwz.jpg,https://image.tmdb.org/t/p/w500/3gVo3f5We49VKk5BKEIRkxcibwz.jpg
14160,Up,"Animation,Comedy,Family,Adventure",en,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",117.052,2009-05-28,7.9,17392,2009,"14160 Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",Non Fiction,0.0641336366534233,0.1040067225694656,0.4177679419517517,0.1502769440412521,0.8488648533821106,0.1116901561617851,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,https://image.tmdb.org/t/p/w500/hGGC9gKo7CFE3fW07RA587e5kol.jpg
556901,Teen Titans Go! vs. Teen Titans,"Action,Animation",en,"The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.",33.578,2019-07-21,7.9,385,2019,"556901 The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.",Non Fiction,0.0641336366534233,0.1040067225694656,0.0513627976179122,0.7811747193336487,0.8996171355247498,0.1116901561617851,/a0x89EyyjaUWnbczsqbVZJKYgUD.jpg,https://image.tmdb.org/t/p/w500/a0x89EyyjaUWnbczsqbVZJKYgUD.jpg
552532,Charm City Kings,Drama,en,"Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",21.532,2020-01-27,7.9,299,2020,"552532 Mouse desperately wants to join The Midnight Clique, the infamous Baltimore dirt bike riders who rule the summertime streets. When Midnight’s leader, Blax, takes 14-year-old Mouse under his wing, Mouse soon finds himself torn between the straight-and-narrow and a road filled with fast money and violence.",Non Fiction,0.6618942618370056,0.1040067225694656,0.107852779328823,0.0405644141137599,0.7471479177474976,0.1116901561617851,/tmS9oXeMVs6njcxndDKsjJSF02H.jpg,https://image.tmdb.org/t/p/w500/tmS9oXeMVs6njcxndDKsjJSF02H.jpg
9323,Ghost in the Shell,"Action,Animation,Science Fiction",ja,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",31.37,1995-11-18,7.9,2586,1995,"9323 In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",Non Fiction,0.2845749855041504,0.1040067225694656,0.3880533874034881,0.0405644141137599,0.5924378037452698,0.1116901561617851,/dDVqfmCzSy3TKSmiS2pJ9QB5E3P.jpg,https://image.tmdb.org/t/p/w500/dDVqfmCzSy3TKSmiS2pJ9QB5E3P.jpg
3083,Mr. Smith Goes to Washington,"Comedy,Drama",en,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.",11.042,1939-10-19,7.9,800,1939,"3083 Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed to the United States Senate by the puppet governor of his state. He soon discovers, upon going to Washington, many shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss.",Fiction,0.3466161787509918,0.1862699538469314,0.0625921338796615,0.1504250317811966,0.5494767427444458,0.1116901561617851,/4HagjGPF6dMGYlmx7mEfjLV2kQ0.jpg,https://image.tmdb.org/t/p/w500/4HagjGPF6dMGYlmx7mEfjLV2kQ0.jpg
223,Rebecca,"Mystery,Drama,Thriller,Romance",en,"Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.",14.854,1940-03-23,7.9,1325,1940,"223 Story of a young woman who marries a fascinating widower only to find out that she must live in the shadow of his former wife, Rebecca, who died mysteriously several years earlier. The young wife must come to grips with the terrible secret of her handsome, cold husband, Max De Winter. She must also deal with the jealous, obsessed Mrs. Danvers, the housekeeper, who will not accept her as the mistress of the house.",Non Fiction,0.4934990406036377,0.1627819687128067,0.8341254591941833,0.0405644141137599,0.5494767427444458,0.8517130017280579,/jKgLVAhoq4fXBs1C9Gjvap93fxd.jpg,https://image.tmdb.org/t/p/w500/jKgLVAhoq4fXBs1C9Gjvap93fxd.jpg
33,Unforgiven,Western,en,"William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",20.664,1992-08-07,7.9,3459,1992,"33 William Munny is a retired, once-ruthless killer turned gentle widower and hog farmer. To help support his two motherless children, he accepts one last bounty-hunter mission to find the men who brutalized a prostitute. Joined by his former partner and a cocky greenhorn, he takes on a corrupt sheriff.",Non Fiction,0.3402066528797149,0.5851903557777405,0.0803312510251998,0.0405644141137599,0.5494767427444458,0.7129082679748535,/rvRGFevvZK48onX0PYI1eQLbuJd.jpg,https://image.tmdb.org/t/p/w500/rvRGFevvZK48onX0PYI1eQLbuJd.jpg
8290,La Grande Vadrouille,"Comedy,War",fr,"During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",20.29,1966-12-08,7.9,1057,1966,"8290 During World War II, two French civilians and a downed British Bomber Crew set out from Paris to cross the demarcation line between Nazi-occupied Northern France and the South. From there they will be able to escape to England. First, they must avoid German troops - and the consequences of their own blunders.",Non Fiction,0.3116731941699981,0.1040067225694656,0.5698659420013428,0.0424228310585022,0.921951413154602,0.1116901561617851,,poster_not_found.png
